idamostra;idade1;hdom1;licl4;lscl4;lscl3;lscl2;lscl1;is;nmudou;nis;s
1;24,01;11,54063777;5,194176883;7,65065958;10,88192072;15,03315645;20,26138834;2;1;2;28
1;37,65;16,97269658;10,42825961;13,37780929;16,78021231;20,65693036;25,02854003;2;1;2;28
1;47,6;20,61396677;14,24586881;17,1792388;20,36956028;23,81427518;27,51106007;2;1;2;28
1;61,86;23,47922856;19,19849635;21,82194406;24,51886588;27,28471007;30,11555137;3;1;3;25,7
1;72,37;25,07104067;22,32197057;24,6252317;26,92650029;29,22595009;31,52372706;3;1;3;25,7
1;84,99;28,12533015;25,45977605;27,36389965;29,21965038;31,03228617;32,80612372;3;1;3;25,7
2;37,65;17,52983082;10,42825961;13,37780929;16,78021231;20,65693036;25,02854003;2;1;2;28
2;47,6;18,86297346;14,24586881;17,1792388;20,36956028;23,81427518;27,51106007;3;1;3;25,7
2;61,86;23,6085633;19,19849635;21,82194406;24,51886588;27,28471007;30,11555137;3;1;3;25,7
2;72,37;25,59832843;22,32197057;24,6252317;26,92650029;29,22595009;31,52372706;3;1;3;25,7
2;84,99;28,98092915;25,45977605;27,36389965;29,21965038;31,03228617;32,80612372;3;1;3;25,7
3;24,7;14,12733244;5,445057627;7,945538689;11,20560237;15,35998435;20,55321404;2;1;2;28
3;38,34;19,12164292;10,69810465;13,65464566;17,04872026;20,89895733;25,22313859;2;1;2;28
3;48,29;21,50936108;14,50201851;17,42645626;20,59638094;24,00856732;27,6600951;2;1;2;28
3;62,55;24,14579988;19,41792944;22,02168994;24,69263163;27,42646318;30,21949115;3;1;3;25,7
4;38,34;18,88287111;10,69810465;13,65464566;17,04872026;20,89895733;25,22313859;2;2;3;25,7
4;48,29;20,47468321;14,50201851;17,42645626;20,59638094;24,00856732;27,6600951;3;2;3;25,7
4;62,55;23,23050792;19,41792944;22,02168994;24,69263163;27,42646318;30,21949115;3;2;3;25,7
4;73,06;24,57359939;22,5105812;24,79191453;27,06765186;29,33828897;31,60424168;4;2;3;25,7
4;85,68;27,62788886;25,61288999;27,49576156;29,32872069;31,11724097;32,86581145;3;2;3;25,7
5;24,77;12,85388276;5,47065417;7,975470963;11,23830577;15,39286482;20,58245735;2;2;4;23,4
5;38,4;16,49515295;10,72155162;13,67863431;17,07192927;20,91982955;25,23988515;3;2;4;23,4
5;48,36;18,38542982;14,52792473;17,45141068;20,6192361;24,02811313;27,67506562;3;2;4;23,4
5;62,61;21,21089631;19,43691632;22,03895224;24,70763202;27,43868758;30,2284462;4;2;4;23,4
5;73,13;22,98178728;22,52960297;24,80870943;27,08186238;29,3495901;31,61233562;4;2;4;23,4
5;85,74;25,96643498;25,62611741;27,50714568;29,3381316;31,12456718;32,87095616;4;2;4;23,4
6;24,77;13,33142639;5,47065417;7,975470963;11,23830577;15,39286482;20,58245735;2;2;4;23,4
6;38,4;16,41556234;10,72155162;13,67863431;17,07192927;20,91982955;25,23988515;3;2;4;23,4
6;48,36;19,95734428;14,52792473;17,45141068;20,6192361;24,02811313;27,67506562;3;2;4;23,4
6;62,61;21,80782585;19,43691632;22,03895224;24,70763202;27,43868758;30,2284462;4;2;4;23,4
6;73,13;23,6881539;22,52960297;24,80870943;27,08186238;29,3495901;31,61233562;4;2;4;23,4
6;85,74;25,78735612;25,62611741;27,50714568;29,3381316;31,12456718;32,87095616;4;2;4;23,4
7;38,4;17,27116135;10,72155162;13,67863431;17,07192927;20,91982955;25,23988515;2;2;4;23,4
7;48,36;18,26604392;14,52792473;17,45141068;20,6192361;24,02811313;27,67506562;3;2;4;23,4
7;62,61;21,02186862;19,43691632;22,03895224;24,70763202;27,43868758;30,2284462;4;2;4;23,4
7;73,13;23,11112201;22,52960297;24,80870943;27,08186238;29,3495901;31,61233562;4;2;4;23,4
7;85,74;26,41413213;25,62611741;27,50714568;29,3381316;31,12456718;32,87095616;4;2;4;23,4
8;38,4;20,19611609;10,72155162;13,67863431;17,07192927;20,91982955;25,23988515;2;1;2;28
8;48,36;23,65830743;14,52792473;17,45141068;20,6192361;24,02811313;27,67506562;2;1;2;28
8;62,61;25,25011953;19,43691632;22,03895224;24,70763202;27,43868758;30,2284462;2;1;2;28
8;73,13;26,41413213;22,52960297;24,80870943;27,08186238;29,3495901;31,61233562;3;1;3;25,7
8;85,74;29,32913805;25,62611741;27,50714568;29,3381316;31,12456718;32,87095616;3;1;3;25,7
9;24,74;11,85900019;5,459681048;7,96264254;11,22429308;15,37877938;20,56993258;2;2;4;23,4
9;38,37;17,50993317;10,70982852;13,66664168;17,06032756;20,90939689;25,23151534;2;2;4;23,4
9;48,32;19,32061944;14,513123;17,43715385;20,60617951;24,0169478;27,66651437;3;2;4;23,4
9;62,58;21,83767233;19,42742477;22,03032322;24,70013401;27,43257741;30,22397033;4;2;4;23,4
9;73,09;22,51419247;22,51873593;24,79911493;27,07374454;29,34313445;31,60771217;4;2;4;23,4
9;85,71;26,13556502;25,61950543;27,50145525;29,33342761;31,12090529;32,86838471;4;2;4;23,4
10;25,16;15,44057743;5,613730383;8,142275686;11,42005131;15,57513302;20,74418557;2;1;2;28
10;38,8;19,79816307;10,87778137;13,83820909;17,22608572;21,05827383;25,35082279;2;1;2;28
10;48,75;23,59861447;14,6719845;17,59001725;20,7460492;24,13645954;27,75797641;2;1;2;28
10;63,01;27,58809356;19,56310911;22,15359822;24,80718871;27,51977028;30,2878099;1;1;1;30,3
10;73,52;29,24954745;22,6352021;24,90189508;27,16066948;29,41223401;31,65718261;2;1;2;28
10;86,14;30,29417414;25,71394654;27,58270595;29,40057284;31,17316061;32,90506981;2;1;2;28
11;29,47;15,42067978;7,238114412;9,982474071;13,37375481;17,48869441;22,4056631;2;2;4;23,4
11;41,56;19,55939125;11,95048477;14,92201832;18,26280265;21,98094584;26,08404019;2;2;4;23,4
11;55,81;22,00680237;17,19087647;19,97257605;22,89247611;25,94463149;29,12381583;3;2;4;23,4
11;66,33;22,64352721;20,5844018;23,07614574;25,60415897;28,16576811;30,7586955;4;2;4;23,4
11;78,94;25,28991483;24,03681447;26,13076456;28,19383325;30,22908886;32,23907583;4;2;4;23,4
12;29,47;15,87832576;7,238114412;9,982474071;13,37375481;17,48869441;22,4056631;2;1;2;28
12;41,56;20,01703723;11,95048477;14,92201832;18,26280265;21,98094584;26,08404019;2;1;2;28
12;55,81;22,06649532;17,19087647;19,97257605;22,89247611;25,94463149;29,12381583;3;1;3;25,7
12;66,33;24,99145006;20,5844018;23,07614574;25,60415897;28,16576811;30,7586955;3;1;3;25,7
12;78,94;27,61794004;24,03681447;26,13076456;28,19383325;30,22908886;32,23907583;3;1;3;25,7
13;41,56;21,90731411;11,95048477;14,92201832;18,26280265;21,98094584;26,08404019;2;1;2;28
13;55,81;26,34449035;17,19087647;19,97257605;22,89247611;25,94463149;29,12381583;1;1;1;30,3
13;66,33;28,89138972;20,5844018;23,07614574;25,60415897;28,16576811;30,7586955;1;1;1;30,3
13;78,94;31,06023372;24,03681447;26,13076456;28,19383325;30,22908886;32,23907583;1;1;1;30,3
14;41,56;20,75325033;11,95048477;14,92201832;18,26280265;21,98094584;26,08404019;2;1;2;28
14;55,81;22,40475539;17,19087647;19,97257605;22,89247611;25,94463149;29,12381583;3;1;3;25,7
14;66,33;25,23022188;20,5844018;23,07614574;25,60415897;28,16576811;30,7586955;3;1;3;25,7
14;78,94;27,95620011;24,03681447;26,13076456;28,19383325;30,22908886;32,23907583;3;1;3;25,7
15;25,53;14,34620661;5,750177139;8,300567865;11,59174867;15,74661594;20,89576581;2;2;4;23,4
15;37,61;16,67423181;10,41260604;13,36170689;16,76455608;20,64278652;25,0171443;3;2;4;23,4
15;51,87;19,79816307;15,8067847;18,67268039;21,72902787;24,9704214;28,39203897;3;2;4;23,4
15;62,39;21,50936108;19,36722394;21,97557359;24,65254504;27,39378532;30,19554627;4;2;4;23,4
15;75;24,97155241;23,03010186;25,2496137;27,45415209;29,64509984;31,82361223;4;2;4;23,4
16;34,26;16,21658583;9,100110731;11,99359202;15,41816815;19,41284042;24,01589409;2;1;2;28
16;48,55;20,315502;14,59816616;17,51902708;20,68112749;24,08101391;27,71556292;3;1;3;25,7
16;62,19;22,5241413;19,30369121;21,91775716;24,60226141;27,35277501;30,16548219;3;1;3;25,7
17;48,55;19,24102883;14,59816616;17,51902708;20,68112749;24,08101391;27,71556292;3;1;3;25,7
17;62,19;21,76803055;19,30369121;21,91775716;24,60226141;27,35277501;30,16548219;4;1;4;23,4
18;55,62;19,08184762;17,12546595;19,91162416;22,83831092;25,89957369;29,09017611;4;0;4;23,4
18;69,25;22,04659767;21,44385486;23,8454799;26,26329888;28,69600749;31,14250236;4;0;4;23,4
19;40,37;19,77826542;11,48927839;14,45850608;17,82157732;21,59000919;25,77465998;2;1;2;28
19;54,66;23,06137789;16,79285823;19,60096941;22,5616634;25,66899622;28,91772118;2;1;2;28
19;68,3;26,02612793;21,16823434;23,5994374;26,05302548;28,52724386;31,02060485;3;1;3;25,7
20;40,37;18,64409929;11,48927839;14,45850608;17,82157732;21,59000919;25,77465998;2;2;3;25,7
20;54,66;20,81294329;16,79285823;19,60096941;22,5616634;25,66899622;28,91772118;3;2;3;25,7
20;68,3;23,10117319;21,16823434;23,5994374;26,05302548;28,52724386;31,02060485;4;2;3;25,7
21;54,66;22,30526714;16,79285823;19,60096941;22,5616634;25,66899622;28,91772118;3;0;3;25,7
21;68,3;24,69298529;21,16823434;23,5994374;26,05302548;28,52724386;31,02060485;3;0;3;25,7
22;54,66;24,21544166;16,79285823;19,60096941;22,5616634;25,66899622;28,91772118;2;1;2;28
22;68,3;25,88684437;21,16823434;23,5994374;26,05302548;28,52724386;31,02060485;3;1;3;25,7
23;21,81;14,02784418;4,413631904;6,714265975;9,834684335;13,9574054;19,28542612;1;1;1;30,3
23;36,79;19,459903;10,09151468;13,03033723;16,4414165;20,35007042;24,78071121;2;1;2;28
23;48,82;23,55881917;14,69779163;17,61481892;20,76871684;24,1558077;27,77276921;2;1;2;28
23;59,95;27,91640481;18,58074977;21,25716684;24,02559531;26,88084736;29,81842362;1;1;1;30,3
24;21,81;13,41101699;4,413631904;6,714265975;9,834684335;13,9574054;19,28542612;2;0;2;28
24;36,79;18,92266641;10,09151468;13,03033723;16,4414165;20,35007042;24,78071121;2;0;2;28
24;48,82;22,36496009;14,69779163;17,61481892;20,76871684;24,1558077;27,77276921;2;0;2;28
24;59,95;26,06592324;18,58074977;21,25716684;24,02559531;26,88084736;29,81842362;2;0;2;28
25;36,79;18,30583922;10,09151468;13,03033723;16,4414165;20,35007042;24,78071121;2;0;2;28
25;48,82;23,17081497;14,69779163;17,61481892;20,76871684;24,1558077;27,77276921;2;0;2;28
25;59,95;26,60315982;18,58074977;21,25716684;24,02559531;26,88084736;29,81842362;2;0;2;28
26;22,08;14,04774184;4,507685677;6,82874017;9,964392324;14,09224275;19,40910322;2;1;2;28
26;37,09;19,51959595;10,20902521;13,15184845;16,56012206;20,45777634;24,86783928;2;1;2;28
26;49,11;23,75779568;14,80454369;17,71732038;20,86232269;24,23564629;27,83376859;2;1;2;28
26;60,25;28,15517662;18,67877609;21,34703331;24,10427912;26,94541623;29,86602783;1;1;1;30,3
27;37,09;17,2512637;10,20902521;13,15184845;16,56012206;20,45777634;24,86783928;2;0;2;28
27;49,11;22,38485774;14,80454369;17,71732038;20,86232269;24,23564629;27,83376859;2;0;2;28
27;60,25;26,68275043;18,67877609;21,34703331;24,10427912;26,94541623;29,86602783;2;0;2;28
28;30,49;15,15206148;7,631281239;10,41492217;13,82063353;17,91561061;22,7678538;2;1;2;28
28;41,79;18,58440634;12,039356;15,01092277;18,34707751;22,055328;26,14269538;2;1;2;28
28;55,22;21,38997517;16,9873063;19,78272996;22,72364543;25,80409416;29,01882714;3;1;3;25,7
28;67,18;24,11595341;20,83834116;23,3041095;25,79997908;28,32366935;30,87324148;3;1;3;25,7
29;30,49;16,67423181;7,631281239;10,41492217;13,82063353;17,91561061;22,7678538;2;1;2;28
29;41,79;20,65376208;12,039356;15,01092277;18,34707751;22,055328;26,14269538;2;1;2;28
29;55,22;23,18076379;16,9873063;19,78272996;22,72364543;25,80409416;29,01882714;2;1;2;28
29;67,18;25,17052893;20,83834116;23,3041095;25,79997908;28,32366935;30,87324148;3;1;3;25,7
30;41,79;19,79816307;12,039356;15,01092277;18,34707751;22,055328;26,14269538;2;1;2;28
30;55,22;22,90219668;16,9873063;19,78272996;22,72364543;25,80409416;29,01882714;2;1;2;28
30;67,18;24,8123712;20,83834116;23,3041095;25,79997908;28,32366935;30,87324148;3;1;3;25,7
31;28,68;13,98804888;6,935462204;9,646409201;13,02346476;17,15139276;22,11740116;2;0;2;28
31;46,06;19,91754898;13,66921747;16,61943529;19,8532047;23,36980606;27,16858102;2;0;2;28
31;58,38;25,40930074;18,06175148;20,77978928;23,60635628;26,53585955;29,56342443;2;0;2;28
31;65,05;27,0210105;20,19619011;22,7265626;25,30302008;27,92231301;30,58166373;2;0;2;28
32;46,06;20,93232919;13,66921747;16,61943529;19,8532047;23,36980606;27,16858102;2;0;2;28
32;58,38;24,7327806;18,06175148;20,77978928;23,60635628;26,53585955;29,56342443;2;0;2;28
32;65,05;27,53834943;20,19619011;22,7265626;25,30302008;27,92231301;30,58166373;2;0;2;28
33;28,42;12,99316632;6,836257494;9,535624192;12,90739201;17,03909317;22,02100815;2;2;4;23,4
33;45,8;15,63955394;13,5712178;16,52383786;19,76463866;23,29326259;27,10938211;4;2;4;23,4
33;58,11;18,78338285;17,97149141;20,69649177;23,53298247;26,47531385;29,51855752;4;2;4;23,4
33;64,78;21,03181745;20,11341188;22,65184951;25,23852579;27,87007269;30,54360915;4;2;4;23,4
34;45,8;19,89765132;13,5712178;16,52383786;19,76463866;23,29326259;27,10938211;2;1;2;28
34;58,11;23,35984266;17,97149141;20,69649177;23,53298247;26,47531385;29,51855752;3;1;3;25,7
34;64,78;25,86694672;20,11341188;22,65184951;25,23852579;27,87007269;30,54360915;2;1;2;28
35;25,46;15,0824197;5,724311511;8,27061881;11,55932024;15,7142801;20,86722542;2;1;2;28
35;42,84;21,31038457;12,4438291;15,41392157;18,72769538;22,39014179;26,4059019;2;1;2;28
35;55,16;26,2847974;16,96652957;19,76332865;22,70637131;25,78969926;29,0080626;1;1;1;30,3
35;61,83;29,56790987;19,18891062;21,81320807;24,51125799;27,27849767;30,11099202;1;1;1;30,3
36;42,84;21,8277235;12,4438291;15,41392157;18,72769538;22,39014179;26,4059019;2;0;2;28
36;55,16;24,71288295;16,96652957;19,76332865;22,70637131;25,78969926;29,0080626;2;0;2;28
36;61,83;27,16029406;19,18891062;21,81320807;24,51125799;27,27849767;30,11099202;2;0;2;28
37;26,68;17,72880733;6,178331912;8,792541573;12,12076795;16,27078492;21,35570865;1;1;1;30,3
37;44,05;19,81806072;12,90714721;15,87237537;19,15797817;22,76647025;26,70017505;2;1;2;28
37;56,37;24,3447764;17,38285262;20,15120178;23,05099913;26,07633758;29,22203426;2;1;2;28
37;63,04;28,73220851;19,57254646;22,16216613;24,81462429;27,52582261;30,29223869;1;1;1;30,3
38;45,96;22,66342486;13,63154651;16,58270388;19,81918855;23,34041828;27,14586013;2;1;2;28
38;58,28;25,82715142;18,02835599;20,74897952;23,57922478;26,51347736;29,54684228;2;1;2;28
38;64,95;28,97098033;20,1655676;22,69893075;25,27917311;27,90300112;30,56759872;1;1;1;30,3
39;28,58;19,36041474;6,897281743;9,603809315;12,97886726;17,10827664;22,08041727;1;0;1;30,3
39;45,96;24,23533931;13,63154651;16,58270388;19,81918855;23,34041828;27,14586013;1;0;1;30,3
39;58,28;26,52356922;18,02835599;20,74897952;23,57922478;26,51347736;29,54684228;1;0;1;30,3
39;64,95;29,18985449;20,1655676;22,69893075;25,27917311;27,90300112;30,56759872;1;0;1;30,3
40;45,96;20,89253389;13,63154651;16,58270388;19,81918855;23,34041828;27,14586013;2;1;2;28
40;58,28;25,32971014;18,02835599;20,74897952;23,57922478;26,51347736;29,54684228;2;1;2;28
40;64,95;27,97609776;20,1655676;22,69893075;25,27917311;27,90300112;30,56759872;1;1;1;30,3
41;28,58;17,66911438;6,897281743;9,603809315;12,97886726;17,10827664;22,08041727;1;1;1;30,3
41;45,96;22,10629062;13,63154651;16,58270388;19,81918855;23,34041828;27,14586013;2;1;2;28
41;58,28;25,96643498;18,02835599;20,74897952;23,57922478;26,51347736;29,54684228;2;1;2;28
41;64,95;28,45364139;20,1655676;22,69893075;25,27917311;27,90300112;30,56759872;1;1;1;30,3
42;29,7;17,27116135;7,32654868;10,08014136;13,47505567;17,58579874;22,4883032;2;0;2;28
42;47,08;21,58895169;14,05190329;16,99145072;20,19677493;23,66588245;27,39695836;2;0;2;28
42;59,4;25,5883796;18,4000767;21,09128641;23,88015952;26,76135257;29,73022338;2;0;2;28
42;66,06;27,53834943;20,50309393;23,00303732;25,54126707;28,11498655;30,72181144;2;0;2;28
43;29,7;17,76860263;7,32654868;10,08014136;13,47505567;17,58579874;22,4883032;1;1;1;30,3
43;47,08;22,20577888;14,05190329;16,99145072;20,19677493;23,66588245;27,39695836;2;1;2;28
43;59,4;26,84193164;18,4000767;21,09128641;23,88015952;26,76135257;29,73022338;1;1;1;30,3
43;66,06;28,97098033;20,50309393;23,00303732;25,54126707;28,11498655;30,72181144;1;1;1;30,3
44;47,08;23,87718159;14,05190329;16,99145072;20,19677493;23,66588245;27,39695836;1;0;1;30,3
44;59,4;27,16029406;18,4000767;21,09128641;23,88015952;26,76135257;29,73022338;1;0;1;30,3
44;66,06;29,42862631;20,50309393;23,00303732;25,54126707;28,11498655;30,72181144;1;0;1;30,3
45;30,06;20,15632079;7,465233264;10,23283656;13,63299068;17,73680442;22,61651266;1;1;1;30,3
45;47,44;23,51902387;14,18627052;17,12159286;20,31656518;23,76879732;27,47611675;2;1;2;28
45;59,76;25,60827726;18,51847538;21,20002745;23,97552723;26,83973158;29,78809053;2;1;2;28
45;66,43;28,89138972;20,61443697;23,10313754;25,62736748;28,18449924;30,77229482;1;1;1;30,3
46;47,44;23,9567722;14,18627052;17,12159286;20,31656518;23,76879732;27,47611675;1;1;1;30,3
46;59,76;26,20520679;18,51847538;21,20002745;23,97552723;26,83973158;29,78809053;2;1;2;28
46;66,43;29,70719343;20,61443697;23,10313754;25,62736748;28,18449924;30,77229482;1;1;1;30,3
47;23,88;13,68958411;5,147209886;7,595145265;10,82067268;14,97102365;20,20567024;2;1;2;28
47;41,26;19,02215467;11,83442868;14,80572119;18,15239078;21,88335634;26,00698352;2;1;2;28
47;53,58;24,0761581;16,41452567;19,24612022;22,24444926;25,40367905;28,71863983;2;1;2;28
47;60,25;27,08070345;18,67877609;21,34703331;24,10427912;26,94541623;29,86602783;1;1;1;30,3
48;23,59;12,09777201;5,04279516;7,47136681;10,68374569;14,83177874;20,08051897;2;1;2;28
48;40,97;18,36553217;11,7220994;14,69294309;18,04513337;21,78840353;25,93189817;2;1;2;28
48;53,29;21,50936108;16,31220167;19,14987019;22,15818136;25,33135099;28,66424764;3;1;3;25,7
48;59,95;24,09605575;18,58074977;21,25716684;24,02559531;26,88084736;29,81842362;2;1;2;28
49;19,12;11,79930724;3,507810355;5,58490577;8,526494068;12,56951536;17,98811177;2;1;2;28
49;36,5;17,13187779;9,977889716;12,91257684;16,32613733;20,24527508;24,69578918;2;1;2;28
49;48,82;20,55427382;14,69779163;17,61481892;20,76871684;24,1558077;27,77276921;3;1;3;25,7
49;55,49;23,77769333;17,08063134;19,86981898;22,80113899;25,86863542;29,06706654;2;1;2;28
50;36,5;17,41044491;9,977889716;12,91257684;16,32613733;20,24527508;24,69578918;2;0;2;28
50;48,82;21,8277235;14,69779163;17,61481892;20,76871684;24,1558077;27,77276921;2;0;2;28
50;55,49;25,13073362;17,08063134;19,86981898;22,80113899;25,86863542;29,06706654;2;0;2;28
51;19,35;11,12278709;3,582847418;5,680488857;8,639377395;12,69140707;18,10390766;2;1;2;28
51;36,73;15,97781401;10,06800833;13,00599701;16,41760841;20,32844358;24,76319769;3;1;3;25,7
51;49,05;20,63386442;14,78247873;17,69614604;20,84299597;24,21916991;27,8211856;3;1;3;25,7
51;55,72;23,83738629;17,15990988;19,943726;22,86684302;25,92331192;29,10790128;2;1;2;28
52;19,45;13,80897002;3,615622912;5,7221138;8,688402495;12,74421225;18,15395625;1;1;1;30,3
52;36,83;18,20635096;10,10718485;13,04655704;16,45727615;20,36447242;24,79237055;2;1;2;28
52;49,15;22,84250372;14,81924736;17,73142708;20,87519559;24,24661841;27,84214639;2;1;2;28
52;55,81;26,22510445;17,19087647;19,97257605;22,89247611;25,94463149;29,12381583;1;1;1;30,3
53;18,96;11,2023777;3,455899617;5,518544163;8,447865647;12,48435831;17,9069901;2;1;2;28
53;48,65;19,73847011;14,63509079;17,5545459;20,71361743;24,10876736;27,73679718;3;1;3;25,7
53;55,32;23,02158258;17,02190365;19,81502654;22,75239251;25,82804327;29,03673188;2;1;2;28
54;19,45;13,33142639;3,615622912;5,7221138;8,688402495;12,74421225;18,15395625;1;1;1;30,3
54;36,83;19,47980065;10,10718485;13,04655704;16,45727615;20,36447242;24,79237055;2;1;2;28
54;49,15;23,53892152;14,81924736;17,73142708;20,87519559;24,24661841;27,84214639;2;1;2;28
54;55,81;27,16029406;17,19087647;19,97257605;22,89247611;25,94463149;29,12381583;1;1;1;30,3
55;19,45;11,95848845;3,615622912;5,7221138;8,688402495;12,74421225;18,15395625;2;1;2;28
55;36,83;19,77826542;10,10718485;13,04655704;16,45727615;20,36447242;24,79237055;2;1;2;28
55;49,15;22,82260607;14,81924736;17,73142708;20,87519559;24,24661841;27,84214639;2;1;2;28
55;55,81;27,43886118;17,19087647;19,97257605;22,89247611;25,94463149;29,12381583;1;1;1;30,3
56;38,7;20,21601375;10,83873807;13,79837267;17,18763956;21,02377723;25,32320303;2;0;2;28
56;50,79;23,18076379;15,41764221;18,30320936;21,39505397;24,68822616;28,17829138;2;0;2;28
56;63,5;27,1006011;19,71677768;22,29300816;24,92809405;27,61812372;30,35973956;2;0;2;28
57;23,29;13,59009585;4,935313857;7,343421117;10,54167126;14,68679604;19,94979152;2;0;2;28
57;37,52;17,84819324;10,37738186;13,32545515;16,72929329;20,6109172;24,99145752;2;0;2;28
57;48,06;21,48946343;14,41679354;17,34430002;20,52108384;23,9441321;27,61071393;2;0;2;28
57;60,28;24,35472522;18,68855837;21,35599616;24,11212258;26,95184958;29,87076881;2;0;2;28
57;71,22;27,30952644;22,00312952;24,34282203;26,68685617;29,03486368;31,38653445;2;0;2;28
58;37,52;18,46502043;10,37738186;13,32545515;16,72929329;20,6109172;24,99145752;2;0;2;28
58;48,06;21,29048692;14,41679354;17,34430002;20,52108384;23,9441321;27,61071393;2;0;2;28
58;60,28;24,37462287;18,68855837;21,35599616;24,11212258;26,95184958;29,87076881;2;0;2;28
58;71,22;27,42891235;22,00312952;24,34282203;26,68685617;29,03486368;31,38653445;2;0;2;28
59;30,58;19,42010769;7,666086868;10,45298943;13,85976898;17,95282137;22,79928516;1;1;1;30,3
59;42,71;20,75325033;12,39386748;15,36428426;18,68093672;22,34910842;26,37371569;2;1;2;28
59;53,02;23,06137789;16,21665874;19,0598906;22,07744534;25,26359298;28,61324498;2;1;2;28
59;64,55;25,35955661;20,04265306;22,58793643;25,18331638;27,82532486;30,51099349;2;1;2;28
60;30,42;16,73392476;7,604222177;10,38530363;13,79016161;17,88661788;22,74334892;2;0;2;28
60;42,54;21,64864464;12,32848212;15,29926335;18,61963515;22,29527138;26,33145634;2;0;2;28
60;52,86;24,37462287;16,15991603;19,00640221;22,02941117;25,22324883;28,58285546;2;0;2;28
