idamostra;idade1;hdom1;licl4;lscl4;lscl3;lscl2;lscl1;is;nmudou;nis;s
60;64,39;27,08070345;19,99329722;22,54332918;25,1447629;27,79406137;30,48819581;2;0;2;28
61;30,39;19,38031239;7,592628691;10,37260714;13,77709332;17,87417873;22,73283118;1;1;1;30,3
61;42,51;24,09605575;12,31693761;15,28777609;18,60879891;22,28574974;26,32397877;1;1;1;30,3
61;52,83;24,43431583;16,14926648;18,9963593;22,02038895;25,21566841;28,57714363;2;1;2;28
61;64,36;25,94653733;19,98403092;22,53495197;25,13752067;27,78818713;30,4839113;2;1;2;28
62;30,35;19,61908421;7,577173778;10,35567587;13,75966064;17,85758042;22,71879289;1;0;1;30,3
62;42,48;25,5883796;12,30539134;15,27628495;18,59795717;22,27622178;26,31649518;1;0;1;30,3
62;64,32;29,05057093;19,97166993;22,52377579;25,12785776;27,78034875;30,47819372;1;0;1;30,3
63;30,55;17,17167309;7,654483084;10,44030207;13,84672918;17,94042598;22,78881738;2;0;2;28
63;42,67;20,39509261;12,37848785;15,34899648;18,66652869;22,33645906;26,36378965;2;0;2;28
63;52,99;24,25523697;16,20602653;19,049871;22,06844975;25,25603932;28,60755637;2;0;2;28
63;64,52;26,34449035;20,0334071;22,5795817;25,1760968;27,81947138;30,50672572;2;0;2;28
64;29,76;13,80897002;7,349640684;10,10560573;13,50143104;17,61104955;22,50976769;2;0;2;28
64;41,92;18,52471338;12,08954597;15,06107398;18,39456761;22,09720333;26,17568765;2;0;2;28
64;54,47;23,16086614;16,72661542;19,53895375;22,50631887;25,62277807;28,88309106;2;0;2;28
64;66,56;27,47865648;20,65341895;23,13815798;25,6574702;28,20878783;30,78992449;2;0;2;28
65;41,92;18,24614627;12,08954597;15,06107398;18,39456761;22,09720333;26,17568765;3;1;3;25,7
65;54,47;23,85728394;16,72661542;19,53895375;22,50631887;25,62277807;28,88309106;2;1;2;28
65;66,56;27,25978232;20,65341895;23,13815798;25,6574702;28,20878783;30,78992449;2;1;2;28
66;28,35;16,05740462;6,809584806;9,505783751;12,87607554;17,00874872;21,99492532;2;0;2;28
66;40,51;19,77826542;11,54365134;14,51334006;17,87393888;21,63653648;25,81157867;2;0;2;28
66;53,06;23,53892152;16,23082995;19,07324326;22,08943169;25,27365674;28,62082305;2;0;2;28
66;65,14;27,27967997;20,22371405;22,7513914;25,32444238;27,93965722;30,59429288;2;0;2;28
67;40,51;20,33539965;11,54365134;14,51334006;17,87393888;21,63653648;25,81157867;2;0;2;28
67;53,06;23,9965675;16,23082995;19,07324326;22,08943169;25,27365674;28,62082305;2;0;2;28
67;65,14;27,20008936;20,22371405;22,7513914;25,32444238;27,93965722;30,59429288;2;0;2;28
68;25,1;15,24160091;5,591667947;8,116609775;11,39214141;15,54719334;20,71943576;2;1;2;28
68;37,25;19,5394936;10,27168095;13,21652388;16,62320347;20,51492874;24,91400994;2;1;2;28
68;49,8;24,41441818;15,05746649;17,95959027;21,08308475;24,42356284;27,97707806;2;1;2;28
68;61,89;28,93118503;19,20807833;21,83067577;24,52646935;27,29091834;30,12010734;1;1;1;30,3
69;25,3;12,73449685;5,665279584;8,202166705;11,48510182;15,64018251;20,80175079;2;0;2;28
69;37,45;18,16655566;10,34998188;13,297239;16,70183194;20,58608617;24,9714344;2;0;2;28
69;50;23,47922856;15,1304901;18,02938762;21,14656114;24,47749792;28,01814187;2;0;2;28
69;62,09;26,72254573;19,27186206;21,88877762;24,57704635;27,33220172;30,1503945;2;0;2;28
70;37,45;18,66399694;10,34998188;13,297239;16,70183194;20,58608617;24,9714344;2;0;2;28
70;50;23,63840977;15,1304901;18,02938762;21,14656114;24,47749792;28,01814187;2;0;2;28
70;62,09;27,27967997;19,27186206;21,88877762;24,57704635;27,33220172;30,1503945;2;0;2;28
71;25,07;13,35132404;5,580643561;8,103777248;11,37817949;15,53320967;20,70704302;2;0;2;28
71;37,22;18,40532748;10,25993397;13,20440421;16,6113878;20,50422802;24,90536863;2;0;2;28
71;49,77;23,53892152;15,04650171;17,94910414;21,07354346;24,415452;27,97090019;2;0;2;28
71;61,86;27,18019171;19,19849635;21,82194406;24,51886588;27,28471007;30,11555137;2;0;2;28
72;26,68;13,4906076;6,178331912;8,792541573;12,12076795;16,27078492;21,35570865;2;0;2;28
72;38,83;19,10174527;10,88949244;13,85015253;17,23760749;21,06860798;25,3590939;2;0;2;28
72;51,38;24,19554401;15,63072677;18,50574837;21,5783198;24,84322285;28,29579371;2;0;2;28
72;63,47;26,2450021;19,70739849;22,28450544;24,92072481;27,61213268;30,35536054;2;0;2;28
73;38,83;19,87775367;10,88949244;13,85015253;17,23760749;21,06860798;25,3590939;2;1;2;28
73;51,38;26,66285278;15,63072677;18,50574837;21,5783198;24,84322285;28,29579371;1;1;1;30,3
73;63,47;30,10514645;19,70739849;22,28450544;24,92072481;27,61213268;30,35536054;1;1;1;30,3
74;26,77;14,84364789;6,212081436;8,831028718;12,16186807;16,31125031;21,39100774;2;0;2;28
74;38,93;20,13642314;10,92852279;13,88993894;17,27597311;21,10300578;25,38661494;2;0;2;28
74;51,48;23,59861447;15,66672458;18,53991043;21,60918649;24,86929374;28,31553378;2;0;2;28
74;63,57;26,18530914;19,7386477;22,31283136;24,94527217;27,63208738;30,36994476;2;0;2;28
75;30,72;15,83853045;7,720262649;10,51217394;13,92055065;18,01055839;22,84801154;2;0;2;28
75;44,42;20,9721245;13,04817109;16,01126676;19,28778037;22,87955276;26,78828159;2;0;2;28
75;56,27;24,15574871;17,34866054;20,11941623;23,02281395;26,05293809;29,2045965;2;0;2;28
75;63,86;27,27967997;19,82903165;22,39471014;25,01618928;27,689707;30,41203721;2;0;2;28
76;44,42;23,14096849;13,04817109;16,01126676;19,28778037;22,87955276;26,78828159;1;0;1;30,3
76;56,27;26,50367156;17,34866054;20,11941623;23,02281395;26,05293809;29,2045965;1;0;1;30,3
76;63,86;29,24954745;19,82903165;22,39471014;25,01618928;27,689707;30,41203721;1;0;1;30,3
77;30,75;16,63443651;7,731876978;10,52485131;13,93356012;18,02290746;22,85842658;2;1;2;28
77;44,45;23,04148023;13,05959141;16,02250132;19,29826863;22,88868118;26,79538749;1;1;1;30,3
77;56,31;26,20520679;17,36234205;20,13213629;23,0340944;26,06230409;29,21157686;1;1;1;30,3
77;63,9;28,25466488;19,84147051;22,4059727;25,02593948;27,69762556;30,4178196;1;1;1;30,3
78;30,75;18,22624861;7,731876978;10,52485131;13,93356012;18,02290746;22,85842658;1;0;1;30,3
78;44,45;24,01646515;13,05959141;16,02250132;19,29826863;22,88868118;26,79538749;1;0;1;30,3
78;56,31;27,12049876;17,36234205;20,13213629;23,0340944;26,06230409;29,21157686;1;0;1;30,3
78;63,9;29,60770517;19,84147051;22,4059727;25,02593948;27,69762556;30,4178196;1;0;1;30,3
79;44,45;20,69355738;13,05959141;16,02250132;19,29826863;22,88868118;26,79538749;2;0;2;28
79;56,31;23,83738629;17,36234205;20,13213629;23,0340944;26,06230409;29,21157686;2;0;2;28
79;63,9;26,40418331;19,84147051;22,4059727;25,02593948;27,69762556;30,4178196;2;0;2;28
80;30,78;18,56450869;7,743493126;10,5375269;13,94656422;18,03524838;22,86883235;1;1;1;30,3
80;44,48;22,80270842;13,07100959;16,03373184;19,30875146;22,89780355;26,80248773;2;1;2;28
80;56,34;26,50367156;17,37259909;20,14167122;23,04254916;26,06932316;29,21680753;1;1;1;30,3
80;63,93;29,05057093;19,85079522;22,41441468;25,03324713;27,70355989;30,42215268;1;1;1;30,3
81;44,48;20,67365973;13,07100959;16,03373184;19,30875146;22,89780355;26,80248773;2;1;2;28
81;56,34;22,58383425;17,37259909;20,14167122;23,04254916;26,06932316;29,21680753;3;1;3;25,7
81;63,93;25,508789;19,85079522;22,41441468;25,03324713;27,70355989;30,42215268;2;1;2;28
82;25,39;13,19214283;5,69846963;8,240670449;11,52686614;15,68189446;20,83862135;2;1;2;28
82;37,12;20,17621844;10,22077411;13,16398205;16,57196192;20,46850778;24,87651199;2;1;2;28
82;50,13;24,59349704;15,17788523;18,07465304;21,18769769;24,51242811;28,04472;1;1;1;30,3
82;62,12;26,78223868;19,2814152;21,89747648;24,584616;27,33837848;30,15492471;2;1;2;28
83;37,12;19,65887951;10,22077411;13,16398205;16,57196192;20,46850778;24,87651199;2;0;2;28
83;50,13;23,339945;15,17788523;18,07465304;21,18769769;24,51242811;28,04472;2;0;2;28
83;62,12;26,3245927;19,2814152;21,89747648;24,584616;27,33837848;30,15492471;2;0;2;28
84;25,3;13,94825358;5,665279584;8,202166705;11,48510182;15,64018251;20,80175079;2;1;2;28
84;37,02;20,79304563;10,1816095;13,12352428;16,53247402;20,43270866;24,84757469;1;1;1;30,3
84;50,03;25,48889135;15,14143237;18,03984069;21,15606279;24,48556764;28,02428319;1;1;1;30,3
84;62,02;29,01077563;19,24955677;21,86846364;24,55936669;27,31777331;30,13981098;1;1;1;30,3
85;26,02;13,4906076;5,931884108;8,510216552;11,8180231;15,97157896;21,09378306;2;1;2;28
85;37,75;19,16143823;10,46738897;13,41803968;16,81930946;20,69223542;25,056974;2;1;2;28
85;50,76;25,05114302;15,4067758;18,29286591;21,38568257;24,68029084;28,17226901;1;1;1;30,3
85;62,75;28,81179912;19,48116027;22,07916456;24,74256497;27,46714818;30,24928996;1;1;1;30,3
86;37,75;20,51447852;10,46738897;13,41803968;16,81930946;20,69223542;25,056974;2;0;2;28
86;50,76;24,45421348;15,4067758;18,29286591;21,38568257;24,68029084;28,17226901;2;0;2;28
86;62,75;27,35927057;19,48116027;22,07916456;24,74256497;27,46714818;30,24928996;2;0;2;28
87;37,75;18,10686271;10,46738897;13,41803968;16,81930946;20,69223542;25,056974;2;0;2;28
87;50,76;23,28025205;15,4067758;18,29286591;21,38568257;24,68029084;28,17226901;2;0;2;28
87;62,75;25,88684437;19,48116027;22,07916456;24,74256497;27,46714818;30,24928996;2;0;2;28
88;29,37;15,34108917;7,199707886;9,939984125;13,32961456;17,44632154;22,36955373;2;0;2;28
88;41,33;18,98235936;11,86152201;14,83289095;18,17820301;21,90618506;26,02501938;2;0;2;28
88;53,35;24,25523697;16,33339739;19,16981754;22,17606796;25,34635348;28,67553409;2;0;2;28
88;66;27,7970189;20,48498333;22,98674525;25,52724561;28,10366049;30,71358197;2;0;2;28
89;41,33;18,08696505;11,86152201;14,83289095;18,17820301;21,90618506;26,02501938;3;1;3;25,7
89;53,35;21,58895169;16,33339739;19,16981754;22,17606796;25,34635348;28,67553409;3;1;3;25,7
89;66;26,12561619;20,48498333;22,98674525;25,52724561;28,10366049;30,71358197;2;1;2;28
90;24,8;9,988620965;5,481632037;7,988299829;11,25231387;15,40694098;20,59497003;3;0;3;25,7
90;37,29;15,93801871;10,28734287;13,23267842;16,63894901;20,52918535;24,92552045;3;0;3;25,7
90;49,51;20,81294329;14,95135159;17,85804386;20,99063533;24,34493233;27,91715775;3;0;3;25,7
90;62,52;24,61339469;19,40843034;22,01305238;24,68512488;27,42034488;30,21500867;3;0;3;25,7
91;37,29;18,7236899;10,28734287;13,23267842;16,63894901;20,52918535;24,92552045;2;0;2;28
91;49,51;23,06137789;14,95135159;17,85804386;20,99063533;24,34493233;27,91715775;2;0;2;28
91;62,52;25,34960779;19,40843034;22,01305238;24,68512488;27,42034488;30,21500867;2;0;2;28
92;37,29;19,61908421;10,28734287;13,23267842;16,63894901;20,52918535;24,92552045;2;1;2;28
92;49,51;24,69298529;14,95135159;17,85804386;20,99063533;24,34493233;27,91715775;1;1;1;30,3
92;62,52;27,45875883;19,40843034;22,01305238;24,68512488;27,42034488;30,21500867;1;1;1;30,3
93;24,05;11,62022837;5,208647902;7,667744031;10,90074957;15,05223857;20,27848489;2;1;2;28
93;36,53;16,15689288;9,989645214;12,92477247;16,33808694;20,25614708;24,70460626;3;1;3;25,7
93;48,75;22,70322016;14,6719845;17,59001725;20,7460492;24,13645954;27,75797641;2;1;2;28
93;61,76;26,18530914;19,16652931;21,79280739;24,49348905;27,26398604;30,10034043;2;1;2;28
94;36,53;19,36041474;9,989645214;12,92477247;16,33808694;20,25614708;24,70460626;2;1;2;28
94;48,75;24,95165476;14,6719845;17,59001725;20,7460492;24,13645954;27,75797641;1;1;1;30,3
94;61,76;27,7572236;19,16652931;21,79280739;24,49348905;27,26398604;30,10034043;1;1;1;30,3
95;24,44;10,98350353;5,350214499;7,834385805;11,08391528;15,23741315;20,444016;3;1;3;25,7
95;36,93;16,5548459;10,14635757;13,08708198;16,49688188;20,40042188;24,82146191;2;1;2;28
95;49,15;21,90731411;14,81924736;17,73142708;20,87519559;24,24661841;27,84214639;2;1;2;28
95;62,16;25,88684437;19,29414686;21,90906829;24,59470203;27,3466078;30,16095978;2;1;2;28
96;24,05;10,98350353;5,208647902;7,667744031;10,90074957;15,05223857;20,27848489;2;1;2;28
96;36,53;16,19668818;9,989645214;12,92477247;16,33808694;20,25614708;24,70460626;3;1;3;25,7
96;48,75;20,77314798;14,6719845;17,59001725;20,7460492;24,13645954;27,75797641;2;1;2;28
96;61,76;25,4689937;19,16652931;21,79280739;24,49348905;27,26398604;30,10034043;2;1;2;28
97;26,54;12,0579767;6,12589926;8,732665819;12,05674654;16,20767935;21,30060112;2;1;2;28
97;39,88;17,13187779;11,29875747;14,26596167;17,63735919;21,42602689;25,64432938;3;1;3;25,7
97;50,66;19,87775367;15,37053253;18,25835644;21,3544076;24,65380177;28,15216088;3;1;3;25,7
97;63,14;24,91185946;19,6039769;22,19069508;24,83937819;27,54596805;30,30697774;2;1;2;28
98;26,64;10,70493641;6,16334283;8,775435028;12,10248703;16,25277458;21,33998826;3;2;2;28
98;39,98;19,18133588;11,3376656;14,30533501;17,67507515;21,45963684;25,67106921;2;2;2;28
98;50,76;22,64352721;15,4067758;18,29286591;21,38568257;24,68029084;28,17226901;2;2;2;28
98;63,24;27,61794004;19,63536524;22,21917677;24,86408393;27,56606897;30,32168063;1;2;2;28
99;25,89;13,21204048;5,883567699;8,454596192;11,75811533;15,91213087;21,04154695;2;0;2;28
99;39,22;20,2359114;11,04165158;14,0051005;17,38688319;21,20233125;25,46599918;2;0;2;28
99;50;23,04148023;15,1304901;18,02938762;21,14656114;24,47749792;28,01814187;2;0;2;28
99;62,48;26,96131755;19,395759;22,00152899;24,67510907;27,41218084;30,20902687;2;0;2;28
100;39,22;20,29560435;11,04165158;14,0051005;17,38688319;21,20233125;25,46599918;2;0;2;28
100;50;22,44455069;15,1304901;18,02938762;21,14656114;24,47749792;28,01814187;2;0;2;28
100;62,48;26,94141989;19,395759;22,00152899;24,67510907;27,41218084;30,20902687;2;0;2;28
101;25,89;13,13244987;5,883567699;8,454596192;11,75811533;15,91213087;21,04154695;2;0;2;28
101;39,22;19,18133588;11,04165158;14,0051005;17,38688319;21,20233125;25,46599918;2;0;2;28
101;50;22,44455069;15,1304901;18,02938762;21,14656114;24,47749792;28,01814187;2;0;2;28
101;62,48;27,1006011;19,395759;22,00152899;24,67510907;27,41218084;30,20902687;2;0;2;28
102;39,22;21,29048692;11,04165158;14,0051005;17,38688319;21,20233125;25,46599918;1;1;1;30,3
102;50;23,12107084;15,1304901;18,02938762;21,14656114;24,47749792;28,01814187;2;1;2;28
102;62,48;27,63783769;19,395759;22,00152899;24,67510907;27,41218084;30,20902687;1;1;1;30,3
103;31,93;15,0824197;8,190024802;11,02198896;14,44099229;18,50222159;23,26084693;2;1;2;28
103;46,39;20,35529731;13,79334095;16,7403214;19,96503552;23,46632647;27,24313761;2;1;2;28
103;56,77;23,44938209;17,51923011;20,27785765;23,16320948;26,16941984;29,29134914;2;1;2;28
103;67,9;25,76745847;21,05103034;23,49461893;25,96329566;28,45511718;30,96843428;3;1;3;25,7
104;46,39;20,57417147;13,79334095;16,7403214;19,96503552;23,46632647;27,24313761;2;1;2;28
104;56,77;23,47922856;17,51923011;20,27785765;23,16320948;26,16941984;29,29134914;2;1;2;28
104;67,9;25,07104067;21,05103034;23,49461893;25,96329566;28,45511718;30,96843428;3;1;3;25,7
105;32,56;14,94313615;8,435525055;11,28610158;14,70847183;18,75307021;23,47005899;2;1;2;28
105;47,01;21,11140806;14,02573323;16,96607491;20,17339358;23,645776;27,38147975;2;1;2;28
105;57,39;23,51902387;17,72937148;20,47263747;23,33546697;26,31208004;29,39742273;2;1;2;28
105;68,53;25,32971014;21,23531718;23,65937947;26,10429855;28,56842852;31,05037466;3;1;3;25,7
106;32,56;15,71914455;8,435525055;11,28610158;14,70847183;18,75307021;23,47005899;2;1;2;28
106;47,01;19,65887951;14,02573323;16,96607491;20,17339358;23,645776;27,38147975;3;1;3;25,7
106;57,39;23,3001497;17,72937148;20,47263747;23,33546697;26,31208004;29,39742273;3;1;3;25,7
106;68,53;25,43914722;21,23531718;23,65937947;26,10429855;28,56842852;31,05037466;3;1;3;25,7
107;47,01;20,25580905;14,02573323;16,96607491;20,17339358;23,645776;27,38147975;2;1;2;28
107;57,39;22,58383425;17,72937148;20,47263747;23,33546697;26,31208004;29,39742273;3;1;3;25,7
107;68,53;24,70293412;21,23531718;23,65937947;26,10429855;28,56842852;31,05037466;3;1;3;25,7
108;47,01;21,35017987;14,02573323;16,96607491;20,17339358;23,645776;27,38147975;2;0;2;28
108;57,39;24,04631163;17,72937148;20,47263747;23,33546697;26,31208004;29,39742273;2;0;2;28
108;68,53;27,73732595;21,23531718;23,65937947;26,10429855;28,56842852;31,05037466;2;0;2;28
109;25,66;13,23193813;5,798275601;8,3561888;11,65190454;15,80653637;20,94860116;2;0;2;28
109;40,11;19,5792889;11,38822635;14,35646029;17,72401355;21,50321903;25,70572199;2;0;2;28
109;50,49;22,88229902;15,30884193;18,19957986;21,30110937;24,60863576;28,11785821;2;0;2;28
109;61,63;25,99628146;19,1249098;21,75485844;24,46042565;27,23697617;30,08051002;2;0;2;28
110;40,11;17,03238953;11,38822635;14,35646029;17,72401355;21,50321903;25,70572199;3;0;3;25,7
110;50,49;20,24586022;15,30884193;18,19957986;21,30110937;24,60863576;28,11785821;3;0;3;25,7
110;61,63;24,39452052;19,1249098;21,75485844;24,46042565;27,23697617;30,08051002;3;0;3;25,7
111;26,45;15,38088447;6,092236009;8,69417035;12,01553358;16,16700876;21,26504705;2;0;2;28
111;36,73;18,7634852;10,06800833;13,00599701;16,41760841;20,32844358;24,76319769;2;0;2;28
111;50,56;24,0761581;15,33425566;18,22379882;21,32307566;24,62725408;28,132001;2;0;2;28
111;62,39;26,9812152;19,36722394;21,97557359;24,65254504;27,39378532;30,19554627;2;0;2;28
112;37,58;16,71402711;10,4008652;13,34962625;16,7528074;20,63217044;25,00858919;3;1;3;25,7
112;51,41;22,64352721;15,64152973;18,51600206;21,58758574;24,85105017;28,30172104;2;1;2;28
112;63,24;27,08070345;19,63536524;22,21917677;24,86408393;27,56606897;30,32168063;2;1;2;28
113;27,3;11,91869314;6,411484732;9,057586746;12,40299823;16,54792859;21,59688441;3;0;3;25,7
113;37,58;16,09719992;10,4008652;13,34962625;16,7528074;20,63217044;25,00858919;3;0;3;25,7
113;51,41;20,49458086;15,64152973;18,51600206;21,58758574;24,85105017;28,30172104;3;0;3;25,7
113;63,24;23,51902387;19,63536524;22,21917677;24,86408393;27,56606897;30,32168063;3;0;3;25,7
114;37,58;13,51050525;10,4008652;13,34962625;16,7528074;20,63217044;25,00858919;3;1;3;25,7
114;51,41;18,64409929;15,64152973;18,51600206;21,58758574;24,85105017;28,30172104;3;1;3;25,7
114;63,24;21,35017987;19,63536524;22,21917677;24,86408393;27,56606897;30,32168063;4;1;4;23,4
115;27,17;10,4661646;6,362473059;9,002031773;12,34399681;16,49013056;21,54669985;3;0;3;25,7
115;37,45;15,22170326;10,34998188;13,297239;16,70183194;20,58608617;24,9714344;3;0;3;25,7
115;51,28;20,22596257;15,5946945;18,47153798;21,5473966;24,81709427;28,276003;3;0;3;25,7
115;63,11;23,71800038;19,59455219;22,18214136;24,83195708;27,5399291;30,30255983;3;0;3;25,7
116;23,39;12,7543945;4,971079546;7,386057329;10,58907709;14,73522977;19,99351096;2;0;2;28
116;35,41;18,36553217;9,550682227;12,46740873;15,88818724;19,84534064;24,37033418;2;0;2;28
116;48,92;23,79759098;14,73463246;17,65020947;20,80104983;24,18339606;27,79385528;2;0;2;28
116;60,02;25,10088715;18,60365565;21,2781744;24,04399546;26,89595177;29,82956297;2;0;2;28
116;72,37;27,78707008;22,32197057;24,6252317;26,92650029;29,22595009;31,52372706;2;0;2;28
116;83,87;30,14494176;25,20730639;27,14612841;29,03926035;30,89159491;32,70715594;2;0;2;28
117;22,47;12,77429215;4,644446385;6,994353547;10,15118337;14,28560287;19,58576957;2;0;2;28
117;34,33;17,37064961;9,12752239;12,02254865;15,44701104;19,43948108;24,03780246;2;0;2;28
117;47,83;21,21089631;14,33140968;17,26189401;20,44547719;23,87936861;27,5610363;2;0;2;28
117;58,71;26,38428566;18,17167068;20,88111809;23,69552409;26,60937055;29,61785309;2;0;2;28
117;70,76;28,60287378;21,87401806;24,22823276;26,58944115;28,95705686;31,33058555;2;0;2;28
117;81,57;29,29929158;24,67335997;26,68413327;28,65548544;30,59150105;32,49555186;2;0;2;28
118;22,47;13,13244987;4,644446385;6,994353547;10,15118337;14,28560287;19,58576957;2;1;2;28
118;34,33;18,30583922;9,12752239;12,02254865;15,44701104;19,43948108;24,03780246;2;1;2;28
118;47,83;23,9567722;14,33140968;17,26189401;20,44547719;23,87936861;27,5610363;1;1;1;30,3
118;58,71;26,46387626;18,17167068;20,88111809;23,69552409;26,60937055;29,61785309;2;1;2;28
118;70,76;28,70236204;21,87401806;24,22823276;26,58944115;28,95705686;31,33058555;2;1;2;28
118;81,57;30,19468589;24,67335997;26,68413327;28,65548544;30,59150105;32,49555186;2;1;2;28
119;22,47;12,77429215;4,644446385;6,994353547;10,15118337;14,28560287;19,58576957;2;1;2;28
119;34,33;17,37064961;9,12752239;12,02254865;15,44701104;19,43948108;24,03780246;2;1;2;28
119;47,83;23,97666985;14,33140968;17,26189401;20,44547719;23,87936861;27,5610363;1;1;1;30,3
119;58,71;25,66797021;18,17167068;20,88111809;23,69552409;26,60937055;29,61785309;2;1;2;28
119;70,76;28,32430666;21,87401806;24,22823276;26,58944115;28,95705686;31,33058555;2;1;2;28
119;81,57;28,98092915;24,67335997;26,68413327;28,65548544;30,59150105;32,49555186;2;1;2;28
120;23,46;14,78395493;4,99615224;7,415910177;10,62223286;14,76907016;20,02402893;1;1;1;30,3
120;35,32;20,35529731;9,515407738;12,43047686;15,85169761;19,81188691;24,34301136;1;1;1;30,3
120;48,82;23,93687454;14,69779163;17,61481892;20,76871684;24,1558077;27,77276921;2;1;2;28
120;59,69;27,65773534;18,49549491;21,17893227;23,95703502;26,82454006;29,77687907;1;1;1;30,3
120;71,75;29,67734695;22,15077187;24,47369464;26,79798795;29,12353403;31,45023381;1;1;1;30,3
120;82,56;30,84135955;24,90576121;26,88545871;28,82290681;30,7225474;32,58804126;1;1;1;30,3
121;23,46;11,83910254;4,99615224;7,415910177;10,62223286;14,76907016;20,02402893;2;1;2;28
121;35,32;17,01249188;9,515407738;12,43047686;15,85169761;19,81188691;24,34301136;2;1;2;28
121;48,82;24,23533931;14,69779163;17,61481892;20,76871684;24,1558077;27,77276921;1;1;1;30,3
121;59,69;26,49372274;18,49549491;21,17893227;23,95703502;26,82454006;29,77687907;2;1;2;28
121;71,75;28,98092915;22,15077187;24,47369464;26,79798795;29,12353403;31,45023381;2;1;2;28
121;82,56;30,54289478;24,90576121;26,88545871;28,82290681;30,7225474;32,58804126;2;1;2;28
